customer_id,platform,subscription_plan,city,age_group,primary_device,fav_genre,payment_method,tenure_months,monthly_charge_inr,avg_watch_hrs_week,num_profiles,login_failures,payment_failures,support_tickets,nps_score,churned
OTT01985,Zee5,Club & Cinema,Lucknow,18-25,Smart TV,Kids,Net Banking,7,249.0,2.8,4,6,4,0,2.0,1
OTT02753,Netflix India,Mobile,Pune,26-35,Tablet,Drama,UPI,23,149.0,18.6,1,4,3,2,10.0,1
OTT02036,ShemarooMe,Gold,Hyderabad,26-35,Fire Stick,Thriller,Wallet,9,99.0,18.6,5,4,0,5,6.0,0
OTT02717,Voot,Voot Select,Pune,55+,Smart TV,Movies,UPI,31,199.0,22.2,2,2,1,0,1.0,0
OTT00056,Voot,Voot Select,Jaipur,36-45,Fire Stick,Sports,UPI,41,199.0,23.5,5,3,1,0,1.0,0
OTT00005,MX Player,Free,Ahmedabad,46-55,Tablet,Sports,Debit Card,21,0.0,10.3,3,4,1,5,1.0,1
OTT02920,ShemarooMe,Platinum,Hyderabad,26-35,Fire Stick,Reality Shows,Debit Card,48,199.0,23.6,2,6,1,3,10.0,0
OTT00975,ShemarooMe,Free,Hyderabad,36-45,Fire Stick,Movies,Credit Card,15,0.0,24.8,5,4,4,1,5.0,0
OTT01363,Netflix India,Mobile,Bengaluru,55+,Laptop,Thriller,Net Banking,25,149.0,8.6,1,1,4,4,8.0,0
OTT02037,ShemarooMe,Gold,Surat,46-55,Tablet,Drama,Debit Card,47,99.0,8.0,2,5,2,3,5.0,0
OTT01586,Zee5,Free,Chennai,36-45,Tablet,Reality Shows,Credit Card,44,0.0,5.1,2,6,4,4,7.0,1
OTT01848,Netflix India,Premium,nagpur,26-35,Mobile,Thriller,UPI,30,499.0,12.0,2,4,4,4,8.0,0
OTT02999,Aha,Lite,Delhi,46-55,Fire Stick,Drama,Credit Card,1,79.0,15.4,2,1,1,0,2.0,0
OTT02168,Netflix India,Premium,Bengaluru,46-55,Mobile,Movies,UPI,9,499.0,9.0,4,6,4,2,3.0,1
OTT01474,Aha,Premium+,Ahmedabad,55+,Laptop,Comedy,UPI,44,299.0,1.3,1,3,0,5,0.0,0
OTT01603,Netflix India,Basic,Hyderabad,55+,Mobile,Kids,Wallet,8,199.0,9.9,2,5,4,1,1.0,0
OTT00342,SonyLIV,Free,Delhi,18-25,Tablet,Kids,Debit Card,10,0.0,5.6,5,2,4,0,7.0,0
OTT00664,Aha,Premium,Kolkata,26-35,Laptop,Movies,Wallet,29,199.0,18.8,2,2,1,3,3.0,0
OTT00575,JioCinema,Premium 4K,Lucknow,36-45,Laptop,Sports,Debit Card,9,899.0,11.0,4,1,4,0,6.0,1
OTT01693,JioCinema,Premium 4K,ahmedabad,36-45,Fire Stick,Sports,Wallet,30,899.0,5.5,3,5,1,1,2.0,0
OTT01453,Prime Video India,Annual,Lucknow,18-25,Laptop,Reality Shows,Wallet,21,1499.0,18.4,3,5,1,4,8.0,0
OTT01621,Netflix India,Basic,Ahmedabad,55+,Mobile,Kids,Wallet,1,199.0,8.7,5,4,2,1,5.0,0
OTT00967,SonyLIV,Free,Hyderabad,36-45,Smart TV,Reality Shows,Wallet,30,0.0,22.4,5,3,2,2,3.0,0
OTT02910,ShemarooMe,Free,Chennai,55+,Tablet,Reality Shows,UPI,37,0.0,20.8,5,0,3,5,4.0,0
OTT01379,Hotstar,Mobile,Hyderabad,55+,Fire Stick,Movies,UPI,28,149.0,14.5,2,6,4,3,1.0,1
OTT00519,SonyLIV,Free,Bengaluru,46-55,Laptop,Comedy,Wallet,37,0.0,12.5,5,3,2,3,5.0,0
OTT00039,Voot,Voot Select,Lucknow,36-45,Mobile,Sports,UPI,8,199.0,20.6,1,0,3,4,6.0,0
OTT02113,JioCinema,Premium,Jaipur,46-55,Mobile,Thriller,Credit Card,12,499.0,2.1,4,0,4,2,2.0,0
OTT00473,MX Player,Free,Pune,18-25,Tablet,Thriller,Net Banking,8,0.0,6.4,2,5,2,4,7.0,0
OTT02253,JioCinema,Premium,Bengaluru,18-25,Fire Stick,Comedy,Net Banking,1,499.0,19.2,4,3,3,2,5.0,0
OTT02196,ShemarooMe,Free,Pune,46-55,Laptop,Comedy,UPI,8,0.0,11.5,5,6,3,0,9.0,0
OTT00956,Prime Video India,Annual,Pune,26-35,Laptop,Reality Shows,UPI,43,1499.0,16.2,3,2,0,0,5.0,0
OTT00591,Zee5,Club,Bengaluru,18-25,Smart TV,Comedy,Wallet,17,99.0,19.3,4,1,0,0,7.0,1
OTT00405,Aha,Premium,Pune,36-45,Smart TV,Sports,Net Banking,19,499.0,12.4,4,6,1,4,2.0,1
OTT02402,MX Player,Free,Lucknow,55+,Smart TV,Drama,Net Banking,35,199.0,0.6,2,1,1,2,5.0,1
OTT02041,Prime Video India,Quarterly,Ahmedabad,26-35,Fire Stick,Thriller,UPI,29,459.0,24.9,4,0,3,1,6.0,0
OTT01683,SonyLIV,Premium HD,Bengaluru,26-35,Laptop,Thriller,Wallet,45,499.0,10.3,2,3,1,1,8.0,0
OTT02463,SonyLIV,Premium SD,Nagpur,36-45,Mobile,Kids,UPI,22,299.0,15.2,1,1,3,3,0.0,0
OTT01459,Zee5,Club,Hyderabad,18-25,Mobile,Comedy,Credit Card,42,99.0,11.2,5,3,4,3,1.0,0
OTT01449,Zee5,Club,bengaluru,55+,Tablet,Drama,Net Banking,22,99.0,5.1,1,5,2,4,0.0,0
OTT00276,Prime Video India,Monthly,Nagpur,18-25,Smart TV,Movies,Credit Card,28,179.0,24.9,1,1,4,2,2.0,0
OTT01647,ShemarooMe,Free,Surat,26-35,Smart TV,Movies,Debit Card,46,0.0,1.2,2,2,4,0,7.0,0
OTT00944,Aha,Premium+,Chennai,36-45,Smart TV,Drama,Net Banking,1,299.0,16.5,2,4,0,3,0.0,0
OTT00058,Aha,Lite,Surat,36-45,Mobile,Reality Shows,Debit Card,29,79.0,11.4,3,0,2,5,3.0,0
OTT02788,JioCinema,Free,Chennai,46-55,Mobile,Movies,Net Banking,28,0.0,23.8,2,6,4,5,9.0,0
OTT00314,JioCinema,Premium 4K,Pune,46-55,Laptop,Drama,Debit Card,43,899.0,19.4,3,1,2,0,5.0,0
OTT01333,Prime Video India,Quarterly,Mumbai,55+,Laptop,Comedy,Debit Card,13,459.0,0.6,1,6,1,1,1.0,0
OTT00348,Zee5,Free,Kolkata,26-35,Laptop,Drama,UPI,2,0.0,12.2,5,1,2,3,4.0,0
OTT02175,ShemarooMe,Platinum,Jaipur,36-45,Laptop,Kids,Wallet,14,199.0,11.4,1,4,0,1,5.0,0
OTT01199,SonyLIV,Free,Pune,18-25,Smart TV,Movies,UPI,20,0.0,18.7,3,6,1,0,10.0,0
OTT00565,Hotstar,Premium 4K,Bengaluru,36-45,Fire Stick,Thriller,Wallet,3,899.0,22.7,4,3,1,5,5.0,0
OTT01736,MX Player,MX Gold,Lucknow,36-45,Laptop,Kids,Wallet,17,99.0,15.8,4,0,0,5,8.0,0
OTT00086,SonyLIV,Premium HD,Bengaluru,46-55,Laptop,Reality Shows,UPI,21,499.0,3.0,5,2,2,3,5.0,0
OTT01125,Aha,Premium,Mumbai,18-25,Tablet,Drama,Debit Card,13,499.0,16.6,2,6,0,5,4.0,1
OTT01314,MX Player,MX Gold,Lucknow,18-25,Tablet,Sports,Net Banking,39,99.0,3.1,3,2,2,3,8.0,0
OTT00913,Netflix India,Standard,Pune,26-35,Laptop,Comedy,Wallet,13,499.0,20.1,1,5,0,1,2.0,1
OTT00243,JioCinema,Premium,Chennai,36-45,Fire Stick,Thriller,Wallet,9,499.0,24.9,3,4,4,5,10.0,0
OTT02269,Netflix India,Mobile,Lucknow,36-45,Smart TV,Movies,Net Banking,33,149.0,19.4,2,0,1,5,6.0,0
OTT01355,Netflix India,Mobile,Hyderabad,36-45,Laptop,Drama,Debit Card,47,149.0,0.6,5,0,4,1,4.0,0
OTT02471,MX Player,MX Gold,Kolkata,46-55,Fire Stick,Sports,UPI,5,99.0,9.0,1,6,1,0,4.0,0
OTT02441,ShemarooMe,Platinum,Nagpur,46-55,Tablet,Kids,Net Banking,40,199.0,11.8,1,0,0,4,7.0,0
OTT01913,Aha,Lite,Lucknow,36-45,Fire Stick,Reality Shows,Debit Card,33,199.0,9.5,4,4,3,5,7.0,0
OTT00925,Aha,Premium+,Surat,18-25,Fire Stick,Reality Shows,Debit Card,25,299.0,9.2,4,6,4,5,7.0,1
OTT01765,SHEMAROOME,Gold,Nagpur,36-45,Fire Stick,Comedy,Debit Card,20,99.0,6.9,3,3,3,0,8.0,1
OTT01395,Voot,Free,Delhi,36-45,Smart TV,Movies,Wallet,5,0.0,20.2,2,5,0,2,6.0,0
OTT02054,Netflix India,Mobile,Bengaluru,18-25,Smart TV,Reality Shows,Net Banking,24,149.0,14.1,3,4,1,0,1.0,0
OTT02032,Netflix India,Basic,Ahmedabad,26-35,Smart TV,Reality Shows,Net Banking,31,199.0,7.7,4,3,4,3,4.0,0
OTT02634,Aha,Premium,Pune,26-35,Tablet,Reality Shows,UPI,37,499.0,17.0,1,0,4,3,4.0,0
OTT01661,Voot,Voot Select,Nagpur,46-55,Mobile,Drama,Net Banking,6,199.0,9.6,3,0,4,5,2.0,0
OTT02087,Netflix India,Basic,Nagpur,46-55,Mobile,Sports,Net Banking,34,199.0,17.4,4,2,4,3,10.0,0
OTT02534,Voot,Free,Surat,55+,Smart TV,Movies,Credit Card,22,0.0,22.4,3,6,3,5,10.0,1
OTT00931,Hotstar,Premium 4K,Jaipur,18-25,Smart TV,Thriller,Debit Card,30,899.0,20.9,4,2,0,0,2.0,0
OTT00317,Aha,Premium,Pune,36-45,Smart TV,Sports,Wallet,44,499.0,7.9,3,2,0,4,0.0,1
OTT00677,JioCinema,Premium,Mumbai,26-35,Mobile,Thriller,Credit Card,43,499.0,4.1,2,5,3,0,0.0,0
OTT02163,Voot,Voot Select,Surat,55+,Tablet,Sports,Net Banking,20,199.0,21.0,2,2,1,5,3.0,0
OTT01660,VOOT,Free,Kolkata,36-45,Smart TV,Comedy,Net Banking,26,0.0,6.2,2,0,1,3,1.0,1
OTT00860,SHEMAROOME,Gold,Chennai,18-25,Laptop,Reality Shows,UPI,42,99.0,6.5,1,5,1,4,8.0,0
OTT00853,Hotstar,Super,Ahmedabad,18-25,Laptop,Kids,Credit Card,24,299.0,10.1,4,6,0,0,9.0,0
OTT00423,JioCinema,Premium 4K,Delhi,18-25,Mobile,Comedy,UPI,40,899.0,3.0,3,3,0,4,10.0,0
OTT00028,MX Player,MX Gold,Pune,18-25,Smart TV,Thriller,Net Banking,45,99.0,4.2,3,3,0,3,3.0,0
OTT01534,Hotstar,Super,Lucknow,36-45,Mobile,Kids,Debit Card,4,299.0,19.3,5,4,3,4,9.0,0
OTT01223,Voot,Free,Pune,36-45,Laptop,Sports,UPI,14,0.0,6.5,3,3,2,4,5.0,1
OTT00099,ShemarooMe,Platinum,Chennai,55+,Laptop,Comedy,Wallet,9,199.0,8.5,5,1,2,3,9.0,0
OTT00874,SonyLIV,Free,Ahmedabad,55+,Mobile,Comedy,Wallet,34,0.0,16.5,3,4,0,1,2.0,0
OTT00647,SonyLIV,Premium SD,Ahmedabad,46-55,Mobile,Thriller,Net Banking,30,299.0,18.2,4,5,0,0,1.0,0
OTT01417,Aha,Premium,Bengaluru,55+,Fire Stick,Thriller,Wallet,2,499.0,11.5,5,6,2,0,3.0,0
OTT02007,Netflix India,Basic,Pune,46-55,Laptop,Kids,Debit Card,25,199.0,8.4,3,1,0,3,7.0,0
OTT02588,Zee5,Free,Pune,55+,Mobile,Kids,Wallet,44,0.0,7.9,5,6,0,5,10.0,0
OTT02265,SonyLIV,Premium HD,Mumbai,36-45,Tablet,Reality Shows,Credit Card,23,499.0,17.1,3,3,3,5,8.0,0
OTT00951,Hotstar,Premium 4K,Delhi,36-45,Mobile,Kids,Credit Card,46,899.0,10.0,2,0,4,2,0.0,0
OTT01994,MX Player,Free,Hyderabad,46-55,Smart TV,Drama,Credit Card,5,0.0,4.4,4,3,4,3,9.0,0
OTT01463,Hotstar,Premium,Bengaluru,55+,Laptop,Reality Shows,Net Banking,48,499.0,5.6,1,4,4,0,4.0,0
OTT02882,Netflix India,Mobile,Ahmedabad,36-45,Fire Stick,Comedy,UPI,1,149.0,21.7,2,6,3,4,4.0,1
OTT02144,MX Player,Free,Chennai,55+,Smart TV,Comedy,Debit Card,9,0.0,14.6,3,6,1,2,10.0,0
OTT02489,Zee5,Free,Lucknow,55+,Fire Stick,Drama,Net Banking,17,0.0,5.7,1,0,3,2,1.0,0
OTT01907,Prime Video India,Monthly,Bengaluru,55+,Fire Stick,Thriller,UPI,19,179.0,20.4,5,1,1,5,7.0,0
OTT01524,MX Player,Free,Hyderabad,46-55,Laptop,Drama,Credit Card,2,0.0,23.4,2,2,2,1,3.0,1
OTT00940,Netflix India,Mobile,Nagpur,18-25,Smart TV,Drama,Credit Card,18,149.0,11.4,4,6,2,1,6.0,1
OTT01504,Netflix India,Premium,Hyderabad,18-25,Tablet,Drama,UPI,2,499.0,17.1,2,5,1,4,0.0,1
OTT02009,JIOCINEMA,Premium,Nagpur,46-55,Tablet,Drama,Debit Card,16,499.0,19.8,4,0,2,2,8.0,0
OTT02636,Voot,Free,Delhi,18-25,Mobile,Kids,Credit Card,16,0.0,18.4,1,3,4,0,7.0,0
OTT02780,SonyLIV,Premium SD,Kolkata,26-35,Fire Stick,Reality Shows,Credit Card,27,299.0,19.1,2,2,2,4,10.0,0
OTT00848,Prime Video India,Quarterly,Jaipur,18-25,Mobile,Sports,Credit Card,21,459.0,24.8,5,4,3,3,5.0,0
OTT00398,SonyLIV,Sports Pack,Pune,46-55,Fire Stick,Thriller,Debit Card,4,699.0,10.1,5,4,1,0,0.0,0
OTT02624,PRIME VIDEO INDIA,Monthly,Nagpur,26-35,Fire Stick,Movies,UPI,20,179.0,17.4,4,5,0,5,6.0,0
OTT00377,Hotstar,Mobile,Jaipur,18-25,Fire Stick,Sports,Debit Card,17,149.0,12.9,3,3,2,5,6.0,1
OTT02272,MX Player,Free,Chennai,46-55,Mobile,Reality Shows,Wallet,28,0.0,8.7,5,6,0,3,2.0,0
OTT00608,Zee5,Free,ahmedabad,55+,Fire Stick,Thriller,Credit Card,36,0.0,4.6,2,1,4,0,7.0,0
OTT02553,ShemarooMe,Platinum,Delhi,55+,Fire Stick,Thriller,Wallet,31,199.0,8.0,1,4,3,3,4.0,0
OTT01536,Aha,Premium,Bengaluru,18-25,Mobile,Sports,Debit Card,14,499.0,24.9,4,4,0,0,3.0,1
OTT00893,SonyLIV,Premium HD,Pune,26-35,Fire Stick,Drama,Debit Card,31,499.0,11.9,3,4,2,5,4.0,0
OTT01962,SonyLIV,Premium HD,Nagpur,26-35,Fire Stick,Thriller,Net Banking,10,499.0,10.7,5,2,3,1,5.0,0
OTT02051,Zee5,Club,Chennai,46-55,Tablet,Comedy,Credit Card,33,99.0,8.1,3,3,2,1,6.0,0
OTT01543,Netflix India,Standard,Pune,18-25,Laptop,Sports,Net Banking,18,499.0,12.4,4,4,0,4,9.0,0
OTT01107,JIOCINEMA,Premium,nagpur,46-55,Smart TV,Thriller,UPI,18,499.0,11.1,2,1,0,0,2.0,1
OTT00439,Netflix India,Mobile,Delhi,26-35,Fire Stick,Reality Shows,Net Banking,24,149.0,13.2,4,6,2,3,2.0,1
OTT01128,Voot,Voot Select,Ahmedabad,36-45,Smart TV,Movies,Wallet,34,199.0,8.6,1,5,0,0,5.0,0
OTT01359,Zee5,Club,bengaluru,55+,Fire Stick,Thriller,Credit Card,32,99.0,11.0,4,3,4,3,1.0,0
OTT02004,Hotstar,Super,Chennai,55+,Mobile,Comedy,Debit Card,25,299.0,18.9,4,1,4,0,3.0,1
OTT00698,Hotstar,Mobile,Pune,26-35,Smart TV,Sports,Wallet,46,149.0,19.0,5,6,0,0,9.0,0
OTT00187,Netflix India,Standard,Nagpur,36-45,Fire Stick,Thriller,Credit Card,33,499.0,7.9,1,1,4,2,2.0,0
OTT02354,Prime Video India,Annual,Pune,18-25,Tablet,Thriller,Credit Card,36,1499.0,10.9,4,1,3,1,1.0,0
OTT01659,MX Player,MX Gold,Nagpur,26-35,Tablet,Movies,Net Banking,37,99.0,21.1,1,1,1,4,3.0,1
OTT02663,Netflix India,Mobile,Bengaluru,18-25,Laptop,Comedy,Net Banking,18,149.0,20.2,3,6,1,1,5.0,0
OTT00362,Prime Video India,Monthly,Delhi,55+,Mobile,Comedy,Debit Card,19,179.0,7.0,5,3,4,1,4.0,0
OTT00651,SonyLIV,Premium SD,Lucknow,36-45,Smart TV,Comedy,UPI,10,299.0,15.4,1,5,2,1,6.0,0
OTT00014,Hotstar,Premium,Jaipur,18-25,Smart TV,Drama,Wallet,4,499.0,1.7,2,6,4,4,7.0,1
OTT02592,SonyLIV,Premium HD,Surat,55+,Mobile,Reality Shows,Credit Card,23,499.0,11.8,1,3,4,4,10.0,0
OTT02752,Voot,Free,Pune,55+,Fire Stick,Sports,Credit Card,13,0.0,15.7,1,2,4,5,9.0,0
OTT00924,Hotstar,Premium,Kolkata,46-55,Mobile,Reality Shows,Wallet,3,499.0,14.9,5,2,0,0,3.0,0
OTT01236,Zee5,Club,Bengaluru,46-55,Tablet,Kids,Credit Card,40,99.0,7.6,1,2,1,0,5.0,0
OTT02685,Voot,Free,Chennai,18-25,Smart TV,Kids,UPI,32,0.0,21.6,3,3,2,5,9.0,0
OTT00167,Aha,Premium+,Pune,55+,Laptop,Sports,Net Banking,2,299.0,17.7,5,4,4,1,5.0,0
OTT00864,Hotstar,Mobile,Nagpur,36-45,Mobile,Reality Shows,Net Banking,25,149.0,13.4,5,0,2,2,9.0,0
OTT01229,Prime Video India,Monthly,Chennai,36-45,Smart TV,Reality Shows,UPI,39,179.0,0.7,1,2,3,2,10.0,0
OTT01322,Zee5,Free,Mumbai,46-55,Mobile,Thriller,Wallet,2,0.0,19.7,3,0,4,5,2.0,1
OTT02919,SonyLIV,Sports Pack,Jaipur,18-25,Fire Stick,Thriller,Credit Card,18,699.0,24.5,1,2,4,3,3.0,0
OTT01551,Netflix India,Standard,Pune,26-35,Mobile,Kids,UPI,15,499.0,23.5,4,0,4,2,10.0,0
OTT00050,Prime Video India,Monthly,Delhi,18-25,Tablet,Sports,Debit Card,40,179.0,2.2,1,1,2,5,10.0,0
OTT02901,ShemarooMe,Free,Ahmedabad,46-55,Smart TV,Movies,Debit Card,7,0.0,9.2,1,6,4,5,10.0,0
OTT01375,Zee5,Free,Ahmedabad,36-45,Smart TV,Comedy,Net Banking,16,0.0,16.6,4,2,0,1,9.0,0
OTT02486,Hotstar,Premium,Surat,46-55,Tablet,Reality Shows,Credit Card,1,199.0,17.0,2,5,0,4,9.0,0
OTT02157,ShemarooMe,Gold,Surat,36-45,Laptop,Thriller,Credit Card,23,99.0,23.9,1,0,2,0,6.0,0
OTT02739,MX Player,Free,Pune,55+,Fire Stick,Sports,Wallet,40,0.0,19.3,2,1,4,5,3.0,0
OTT00789,Prime Video India,Monthly,Surat,55+,Laptop,Drama,Net Banking,1,179.0,24.8,1,2,4,0,2.0,0
OTT02639,Prime Video India,Monthly,Pune,36-45,Fire Stick,Comedy,UPI,27,179.0,22.1,1,3,2,0,9.0,0
OTT02965,JioCinema,Free,Pune,55+,Tablet,Kids,Debit Card,4,0.0,20.6,3,2,0,4,2.0,0
OTT02338,Netflix India,Premium,Kolkata,46-55,Tablet,Reality Shows,Wallet,31,499.0,5.6,3,1,2,0,10.0,0
OTT01138,ShemarooMe,Gold,Nagpur,36-45,Laptop,Reality Shows,Net Banking,11,99.0,6.1,3,1,0,2,6.0,0
OTT00496,Prime Video India,Quarterly,Jaipur,18-25,Smart TV,Comedy,Debit Card,24,459.0,11.5,4,0,3,3,1.0,0
OTT01852,ShemarooMe,Gold,Hyderabad,55+,Mobile,Thriller,Net Banking,43,99.0,22.4,1,6,0,1,9.0,0
OTT02120,ShemarooMe,Platinum,Kolkata,46-55,Laptop,Kids,Wallet,44,199.0,1.4,3,2,3,4,10.0,0
OTT00421,Aha,Lite,Delhi,46-55,Fire Stick,Drama,UPI,22,79.0,13.2,5,6,0,4,3.0,0
OTT01933,Hotstar,Premium,ahmedabad,55+,Laptop,Reality Shows,Net Banking,33,499.0,8.3,4,3,2,3,5.0,1
OTT00499,MX Player,Free,Jaipur,36-45,Smart TV,Reality Shows,Wallet,1,0.0,16.4,1,2,4,2,10.0,0
OTT00897,MX Player,Free,Delhi,26-35,Tablet,Comedy,Wallet,37,0.0,8.6,5,6,4,3,4.0,0
OTT01808,SonyLIV,Sports Pack,Chennai,46-55,Fire Stick,Drama,UPI,45,699.0,4.7,5,5,4,2,2.0,0
OTT00322,Netflix India,Basic,Delhi,18-25,Mobile,Sports,UPI,38,199.0,1.5,1,3,4,1,1.0,0
OTT02409,Hotstar,Premium,Delhi,55+,Fire Stick,Reality Shows,Credit Card,46,499.0,16.3,1,6,3,5,0.0,0
OTT00364,Prime Video India,Annual,Hyderabad,26-35,Laptop,Thriller,Net Banking,28,1499.0,23.4,3,4,0,1,10.0,0
OTT01635,Netflix India,Basic,Mumbai,36-45,Smart TV,Thriller,Debit Card,48,199.0,16.1,4,4,1,2,2.0,0
OTT00253,Netflix India,Standard,Pune,18-25,Fire Stick,Reality Shows,Credit Card,30,499.0,17.6,1,0,2,1,0.0,0
OTT01552,SonyLIV,Premium HD,Jaipur,46-55,Tablet,Comedy,Debit Card,15,499.0,10.2,3,0,2,0,6.0,0
OTT02108,HOTSTAR,Premium 4K,Pune,18-25,Fire Stick,Reality Shows,Wallet,30,899.0,5.9,4,5,4,1,10.0,0
OTT01873,Hotstar,Super,Mumbai,55+,Tablet,Drama,Credit Card,27,299.0,13.8,4,4,0,0,0.0,1
OTT00011,ShemarooMe,Platinum,Kolkata,46-55,Tablet,Reality Shows,UPI,31,199.0,6.5,1,1,3,0,7.0,0
OTT02259,Netflix India,Standard,Mumbai,36-45,Smart TV,Thriller,Credit Card,26,499.0,3.7,2,6,2,5,7.0,0
OTT02584,Netflix India,Standard,Surat,18-25,Fire Stick,Drama,Credit Card,10,499.0,16.2,4,5,3,2,5.0,1
OTT01222,Aha,Lite,Hyderabad,18-25,Tablet,Reality Shows,UPI,24,79.0,12.8,1,2,0,1,0.0,1
OTT01148,Zee5,Club,Hyderabad,26-35,Smart TV,Reality Shows,Net Banking,13,99.0,11.4,1,5,2,0,0.0,1
OTT02195,JioCinema,Free,Pune,18-25,Fire Stick,Drama,Wallet,35,0.0,14.5,4,3,3,3,4.0,0
OTT01354,MX Player,Free,Nagpur,26-35,Mobile,Drama,UPI,42,0.0,17.6,2,2,1,3,3.0,0
OTT01050,ShemarooMe,Platinum,Lucknow,36-45,Fire Stick,Kids,Wallet,8,199.0,2.7,5,1,3,3,9.0,0
OTT00578,Hotstar,Premium,Jaipur,26-35,Laptop,Kids,Wallet,27,499.0,17.8,2,2,3,0,9.0,0
OTT00325,Hotstar,Mobile,Ahmedabad,18-25,Mobile,Kids,UPI,42,149.0,9.4,5,2,3,2,3.0,0
OTT01654,PRIME VIDEO INDIA,Annual,Mumbai,26-35,Fire Stick,Comedy,Net Banking,5,1499.0,2.8,4,2,0,5,10.0,0
OTT00549,MX Player,Free,Chennai,26-35,Fire Stick,Kids,Net Banking,15,0.0,3.3,1,2,4,1,0.0,0
OTT01774,Prime Video India,Annual,jaipur,26-35,Fire Stick,Drama,UPI,23,1499.0,16.3,3,0,0,2,0.0,0
OTT01575,PRIME VIDEO INDIA,Annual,Pune,55+,Laptop,Sports,Credit Card,13,1499.0,2.5,4,1,3,5,10.0,0
OTT00213,VOOT,Free,Chennai,26-35,Laptop,Comedy,UPI,34,0.0,20.6,4,6,4,4,5.0,0
OTT02243,Hotstar,Mobile,Mumbai,46-55,Smart TV,Reality Shows,UPI,20,149.0,6.5,5,3,3,3,8.0,0
OTT00755,SonyLIV,Premium HD,Pune,18-25,Fire Stick,Comedy,UPI,35,499.0,16.0,4,1,4,1,2.0,1
OTT00498,Netflix India,Standard,Jaipur,26-35,Laptop,Drama,Credit Card,20,499.0,21.4,2,4,2,0,4.0,1
OTT00222,ShemarooMe,Platinum,Surat,26-35,Fire Stick,Kids,Credit Card,19,199.0,3.8,3,0,4,3,8.0,0
OTT02815,ShemarooMe,Free,Nagpur,18-25,Smart TV,Comedy,Debit Card,35,0.0,9.1,1,2,3,3,4.0,0
OTT01521,Hotstar,Super,Ahmedabad,46-55,Mobile,Thriller,Debit Card,10,299.0,15.3,1,0,4,5,0.0,0
OTT02713,Aha,Premium,Bengaluru,46-55,Mobile,Thriller,Debit Card,28,499.0,15.8,5,3,0,1,5.0,0
OTT01172,SonyLIV,Free,Ahmedabad,26-35,Smart TV,Movies,Debit Card,11,0.0,7.5,3,2,3,2,3.0,1
OTT02455,ShemarooMe,Platinum,Nagpur,26-35,Smart TV,Sports,Credit Card,48,199.0,1.5,5,4,2,3,6.0,0
OTT01689,Zee5,Club & Cinema,Nagpur,55+,Tablet,Kids,UPI,44,249.0,18.3,4,0,2,3,2.0,0
OTT01821,Voot,Free,Mumbai,18-25,Smart TV,Thriller,Wallet,37,0.0,14.8,3,4,2,0,9.0,0
OTT00217,Aha,Lite,Jaipur,55+,Mobile,Movies,Credit Card,36,79.0,21.9,5,0,0,0,2.0,0
OTT02377,Hotstar,Premium,Hyderabad,46-55,Laptop,Movies,Credit Card,26,499.0,10.2,1,3,4,3,4.0,0
OTT00996,Voot,Voot Select,Ahmedabad,46-55,Fire Stick,Kids,Debit Card,30,199.0,19.6,4,5,4,2,6.0,0
OTT02385,Prime Video India,Monthly,Hyderabad,36-45,Mobile,Reality Shows,Debit Card,16,179.0,19.7,3,5,2,3,8.0,0
OTT02620,MX Player,Free,Pune,36-45,Tablet,Sports,UPI,20,0.0,9.4,5,1,4,5,5.0,0
OTT02112,Aha,Lite,Lucknow,36-45,Mobile,Thriller,Net Banking,48,79.0,10.1,5,1,3,3,9.0,0
OTT02677,Zee5,Club,Pune,36-45,Smart TV,Comedy,Debit Card,15,99.0,21.0,3,5,1,1,8.0,0
OTT00631,JioCinema,Free,Kolkata,46-55,Smart TV,Reality Shows,Credit Card,42,0.0,6.1,3,0,1,1,7.0,0
OTT01905,Netflix India,Basic,Pune,46-55,Tablet,Drama,Debit Card,22,199.0,8.4,1,2,0,3,8.0,0
OTT02539,MX Player,MX Gold,Kolkata,26-35,Fire Stick,Reality Shows,Credit Card,33,99.0,23.2,3,2,4,5,0.0,1
OTT00165,Prime Video India,Monthly,Pune,36-45,Tablet,Movies,Credit Card,25,179.0,19.7,3,4,3,3,5.0,0
OTT02526,Voot,Voot Select,jaipur,26-35,Mobile,Comedy,Wallet,17,199.0,23.9,5,0,2,3,10.0,0
OTT02660,Zee5,Free,Pune,26-35,Smart TV,Reality Shows,UPI,9,0.0,15.1,1,5,0,1,8.0,1
OTT02285,ShemarooMe,Gold,Pune,18-25,Tablet,Thriller,Debit Card,28,99.0,19.1,4,2,0,5,2.0,0
OTT02400,Netflix India,Mobile,Jaipur,36-45,Tablet,Thriller,Debit Card,48,199.0,8.9,4,3,2,5,6.0,0
OTT02415,Prime Video India,Quarterly,Nagpur,36-45,Laptop,Reality Shows,Net Banking,26,459.0,24.6,1,0,2,2,3.0,0
OTT00734,Hotstar,Premium 4K,Jaipur,36-45,Smart TV,Sports,Net Banking,31,899.0,4.2,4,0,1,3,5.0,0
OTT00758,Zee5,Club,Chennai,46-55,Fire Stick,Comedy,Net Banking,23,99.0,16.7,4,2,4,2,0.0,0
OTT02889,JioCinema,Free,Jaipur,46-55,Laptop,Reality Shows,Debit Card,6,0.0,24.0,1,5,2,4,5.0,0
